lower_edge,code
0.005121835,01010010111001110110111100011000
0.005126019,01010010111001110110111100011010
0.005130204,01010010111001110110111100011100
0.005134389,01010010111001110110111100011110
0.005138574,01010010111001110110111100100000
0.005142759,01010010111001110110111100100010
0.005146943,01010010111001110110111100100100
0.005159497,01010010111001110110111100100110
0.005172051,01010010111001110110111100101000
0.005176236,01010010111001110110111100101010
0.005184606,01010010111001110110111100101100
0.00519716,01010010111001110110111100101110
0.005201344,01010010111001110110111100110000
0.005205529,01010010111001110110111100110010
0.005209714,01010010111001110110111100110100
0.005218084,01010010111001110110111100110110
0.005226453,01010010111001110110111100111000
0.005230638,01010010111001110110111100111010
0.005239007,01010010111001110110111100111100
0.005243192,01010010111001110110111100111110
0.005247376,01010010111001110110111101000000
0.005259931,01010010111001110110111101000010
0.005264116,01010010111001110110111101000100
0.005280854,01010010111001110110111101000110
0.005293408,01010010111001110110111101001000
0.005301778,01010010111001110110111101001010
0.005305963,01010010111001110110111101001100
0.005314332,01010010111001110110111101001110
0.005318517,01010010111001110110111101010000
0.005331071,01010010111001110110111101010010
0.00533944,01010010111001110110111101010100
0.00534781,01010010111001110110111101010110
0.005351995,01010010111001110110111101011000
0.005360364,01010010111001110110111101011010
0.005377103,01010010111001110110111101011100
0.005389657,01010010111001110110111101011110
0.005393842,01010010111001110110111101100000
0.005406396,01010010111001110110111101100010
0.00541895,01010010111001110110111101100100
0.005423135,01010010111001110110111101100110
0.005448243,01010010111001110110111101101000
0.005452428,01010010111001110110111101101010
0.005456613,01010010111001110110111101101100
0.005460797,01010010111001110110111101101110
0.005464982,01010010111001110110111101110000
0.00549846,01010010111001110110111101110010
0.005502644,01010010111001110110111101110100
0.005511014,01010010111001110110111101110110
0.005515199,01010010111001110110111101111000
0.005531938,01010010111001110110111101111010
0.005536122,01010010111001110110111101111100
0.005544492,01010010111001110110111101111110
0.005548676,01010010111001110110111110000000
0.005552861,01010010111001110110111110000010
0.005565416,01010010111001110110111110000100
0.0055696,01010010111001110110111110000110
0.00557797,01010010111001110110111110001000
0.005590524,01010010111001110110111110001010
0.005603078,01010010111001110110111110001100
0.005611448,01010010111001110110111110001110
0.005615632,01010010111001110110111110010000
0.005619817,01010010111001110110111110010010
0.005628186,01010010111001110110111110010100
0.005632371,01010010111001110110111110010110
0.005636556,01010010111001110110111110011000
0.005640741,01010010111001110110111110011010
0.005653295,01010010111001110110111110011100
0.00565748,01010010111001110110111110011110
0.005665849,01010010111001110110111110100000
0.005670033,01010010111001110110111110100010
0.005678403,01010010111001110110111110100100
0.005682588,01010010111001110110111110100110
0.005699327,01010010111001110110111110101000
0.005703511,01010010111001110110111110101010
0.005707696,01010010111001110110111110101100
0.005716065,01010010111001110110111110101110
0.005745359,01010010111001110110111110110000
0.005749543,01010010111001110110111110110010
0.005753728,01010010111001110110111110110100
0.005757913,01010010111001110110111110110110
0.005762097,01010010111001110110111110111000
0.005766282,01010010111001110110111110111010
0.005770467,01010010111001110110111110111100
0.005783021,01010010111001110110111110111110
0.005787206,01010010111001110110111111000000
0.005795575,01010010111001110110111111000010
0.005808129,01010010111001110110111111000100
0.005816499,01010010111001110110111111000110
0.005820684,01010010111001110110111111001000
0.005824868,01010010111001110110111111001010
0.005837422,01010010111001110110111111001100
0.005841607,01010010111001110110111111001110
0.005854161,01010010111001110110111111010000
0.005858346,01010010111001110110111111010010
0.005862531,01010010111001110110111111010100
0.0058709,01010010111001110110111111010110
0.005900193,01010010111001110110111111011000
0.005904378,01010010111001110110111111011010
0.005908563,01010010111001110110111111011100
0.005912748,01010010111001110110111111011110
0.005946225,01010010111001110110111111100000
0.00595041,01010010111001110110111111100010
0.005962964,01010010111001110110111111100100
0.005967149,01010010111001110110111111100110
0.005971333,01010010111001110110111111101000
0.005979703,01010010111001110110111111101010
0.005988073,01010010111001110110111111101100
0.006004811,01010010111001110110111111101110
0.006017365,01010010111001110110111111110000
0.00602155,01010010111001110110111111110010
0.00602992,01010010111001110110111111110100
0.006042474,01010010111001110110111111110110
0.006046659,01010010111001110110111111111000
0.006055028,01010010111001110110111111111010
0.006063398,01010010111001110110111111111100
0.006071767,01010010111001110110111111111110
-0.00718125,010100101110011101110
0.002359918,010100101110011110
-0.001431441,01010010111010
0.0009789596,0101001011110
-0.0006321587,01010011000
-0.0006196045,01010011010
-0.0005944961,01010011100
-0.0004982475,01010011110
-1.70044e-05,01010100
0.000882711,0101011000000
-0.001105032,0101011000010
-0.001335192,01010110001000
-0.001201281,01010110001010
-0.001100848,0101011000110
0.0007906471,0101011001000
0.0009245583,0101011001010
-0.0007953629,010101100110
0.0003177734,0101011010
-0.0002262405,010101110
-0.0001676544,01011000
0.0002424484,0101101000
0.0005270096,010110101000
-0.000778624,010110101010
-0.0008162865,010110101100
-0.001050631,0101101011100
0.0007362457,0101101011110
-0.000309935,010110110
-0.001226389,01011100000000
0.001062654,01011100000010
0.001100317,01011100000100
0.001234228,01011100000110
0.001263521,01011100001000
0.001330476,01011100001010
-0.001757849,010111000011000
-0.001724371,010111000011010
-0.001632307,010111000011100
-0.001611384,010111000011110
-0.0007074837,010111000100
-0.0008748726,0101110001100
0.0008994499,0101110001110
-0.000431292,0101110010
-0.0003015656,010111010
8.761367e-05,010111100
-0.0002973808,010111110
-0.0005986809,01100000000
0.0006232582,011000000100
0.0006692901,011000000110
0.0003721748,01100000100
0.001426724,011000001100000
0.001439279,011000001100010
-0.0013603,01100000110010
-0.001000414,0110000011010
0.0006776596,011000001110
0.0004726082,01100001000
0.001317922,01100001010000
-0.001402148,01100001010010
0.0007739082,0110000101010
-0.0007911781,011000010110
0.0006023346,011000011000
-0.0006949295,011000011010
0.0009161888,0110000111000
-0.001092478,0110000111010
0.0006609207,011000011110
-0.0001634697,01100010
-0.0002931961,011001000
0.0003052193,0110010100
-0.001322638,01100101100000
0.00120075,01100101100010
0.001246782,01100101100100
0.00150205,011001011001100
0.001518788,011001011001110
-0.001770403,011001011010000
-0.001678339,011001011010010
-0.001674155,011001011010100
-0.001527689,011001011010110
-0.001515135,011001011011000
-0.002004748,0110010110110100
-0.001958716,0110010110110110
-0.001908499,0110010110111000
-0.001799696,0110010110111010
-0.001720187,0110010110111100
-0.00166997,0110010110111110
0.0005395638,011001011100
-0.001042261,0110010111100
-0.0008874268,0110010111110
0.0003135887,0110011000
0.0002298943,0110011010
0.0001838623,011001110
-0.0001551002,01101000
-0.0004396614,0110101000
-0.0008497643,0110101010000
-0.0008246559,0110101010010
0.0007613541,0110101010100
0.001686177,0110101010110000
0.001790795,0110101010110010
0.00156482,011010101011010
-0.001510951,01101010101110
0.0004349457,01101010110
0.0006358124,011010110000
0.0006651054,011010110010
-0.000899981,0110101101000
-0.001385409,01101011010100
-0.001251498,01101011010110
-0.0006698212,011010110110
-0.0003559669,0110101110
-0.0001509155,01101100
-0.000611235,01101110000
-0.0005735725,01101110010
-0.0009962296,0110111010000
-0.0009711212,0110111010010
0.0009496666,0110111010100
-0.001109217,01101110101100
-0.001456549,01101110101110
-0.0008037323,011011101100
0.0006483665,011011101110
0.0001796776,011011110
0.0007236915,0111000000000
0.0008868958,0111000000010
0.0006525512,011100000010
-0.0004856934,01110000010
-0.001389593,01110000100000
-0.001364485,01110000100010
-0.00143981,01110000100100
-0.001377039,01110000100110
0.0006399971,011100001010
-0.0005861267,01110000110
0.0001713081,011100010
0.0001671234,011100100
0.0003010345,0111001100
0.0004474999,01110011100
-0.001084109,01110011110000
0.0009956985,01110011110010
0.0008701569,0111001111010
0.0005144554,011100111110
0.000158754,011101000
0.0002173401,0111010100
-0.0006823753,011101011000
0.00179498,0111010110100000
-0.002017302,0111010110100010
0.001535527,011101011010010
-0.001443995,01110101101010
0.0009036346,0111010110110
-0.001393778,01110101110000
-0.001268237,01110101110010
-0.001176173,01110101110100
0.001037546,01110101110110
-0.00174111,011101011110000
-0.001565352,011101011110010
0.001589929,011101011110100
0.001615037,011101011110110
0.001757318,011101011111000
0.001347215,011101011111010
-0.001925238,0111010111111000
-0.001921053,0111010111111010
-0.001875021,0111010111111100
-0.001849913,0111010111111110
-0.0001425461,01110110
7.505951e-05,011110000
-0.001774588,0111100100000000
0.001753133,0111100100000010
0.001765687,0111100100000100
0.001857751,0111100100000110
0.001861936,0111100100001000
0.001895414,0111100100001010
0.001949815,0111100100001100
0.002004216,0111100100001110
0.002029325,0111100100010000
0.002133943,0111100100010010
-0.003674452,01111001000101000
-0.003666083,01111001000101010
-0.003507063,01111001000101100
-0.003440108,01111001000101110
-0.003201579,01111001000110000
-0.003092776,01111001000110010
-0.002833323,01111001000110100
-0.002783106,01111001000110110
-0.002737074,01111001000111000
-0.00272452,01111001000111010
-0.002678488,01111001000111100
-0.002670119,01111001000111110
-0.002578055,01111001001000000
-0.002469252,01111001001000010
-0.002456698,01111001001000100
-0.002435774,01111001001000110
-0.002402297,01111001001001000
-0.00235208,01111001001001010
-0.002347895,01111001001001100
-0.00228094,01111001001001110
-0.002230723,01111001001010000
-0.001824805,01111001001010010
0.00180335,01111001001010100
0.00194563,01111001001010110
0.00209628,01111001001011000
0.002125573,01111001001011010
0.00217579,01111001001011100
0.002188344,01111001001011110
0.002192529,01111001001100000
0.002263669,01111001001100010
0.002267854,01111001001100100
0.002510568,01111001001100110
0.002376657,011110010011010000
0.002439427,011110010011010010
0.002443612,011110010011010100
0.002481275,011110010011010110
0.002485459,011110010011011000
0.002493829,011110010011011010
0.002498014,011110010011011100
0.002523122,011110010011011110
0.00254823,011110010011100000
0.002560784,011110010011100010
0.002594262,011110010011100100
0.002640294,011110010011100110
0.00270725,011110010011101000
0.002711434,011110010011101010
0.002757466,011110010011101100
0.002761651,011110010011101110
0.002770021,011110010011110000
0.002807683,011110010011110010
0.00284953,011110010011110100
0.002866269,011110010011110110
0.002878823,011110010011111000
0.002899747,011110010011111010
0.002903932,011110010011111100
0.00293741,011110010011111110
0.002958333,011110010100000000
0.002979257,011110010100000010
0.003004365,011110010100000100
0.00300855,011110010100000110
0.003071321,011110010100001000
0.003075505,011110010100001010
0.003100614,011110010100001100
0.003108983,011110010100001110
0.003121537,011110010100010000
0.003134091,011110010100010010
0.003138276,011110010100010100
0.003142461,011110010100010110
0.003146646,011110010100011000
0.003196862,011110010100011010
0.003242894,011110010100011100
0.003251264,011110010100011110
0.003288926,011110010100100000
0.003293111,011110010100100010
0.003305665,011110010100100100
0.003360067,011110010100100110
0.003447946,011110010100101000
0.003502347,011110010100101010
0.003540009,011110010100101100
0.003556748,011110010100101110
0.003594411,011110010100110000
0.00368229,011110010100110010
0.003686475,011110010100110100
-0.006273165,011110010100110110
-0.006243872,011110010100111000
-0.006022082,011110010100111010
-0.006013712,011110010100111100
-0.004879653,011110010100111110
-0.003846026,011110010101000000
-0.003829287,011110010101000010
-0.003820918,011110010101000100
-0.003812548,011110010101000110
-0.003799994,011110010101001000
-0.003770701,011110010101001010
-0.003741408,011110010101001100
-0.003695376,011110010101001110
-0.003657713,011110010101010000
-0.003632605,011110010101010010
-0.003620051,011110010101010100
-0.003607497,011110010101010110
-0.003578203,011110010101011000
-0.00356565,011110010101011010
-0.003498694,011110010101011100
-0.003481955,011110010101011110
-0.003389891,011110010101100000
-0.003381522,011110010101100010
-0.003352229,011110010101100100
-0.003339674,011110010101100110
-0.003297827,011110010101101000
-0.003276904,011110010101101010
-0.003243426,011110010101101100
-0.00318484,011110010101101110
-0.00317647,011110010101110000
-0.003151362,011110010101110010
-0.003122069,011110010101110100
-0.003113699,011110010101110110
-0.00310533,011110010101111000
-0.003080222,011110010101111010
-0.002979788,011110010101111100
-0.002929572,011110010101111110
-0.0007493309,011110010110
-0.0004731392,01111001100
0.0003596207,01111001110
0.0006148887,011110100000
0.0008952652,0111101000100
-0.002896094,011110100011000000
-0.002862616,011110100011000010
-0.002850062,011110100011000100
-0.002824954,011110100011000110
-0.002799845,011110100011001000
-0.002720335,011110100011001010
-0.002716151,011110100011001100
-0.002682673,011110100011001110
-0.002665934,011110100011010000
-0.002640826,011110100011010010
-0.002611533,011110100011010100
-0.002590609,011110100011010110
-0.002586424,011110100011011000
-0.002565501,011110100011011010
-0.002527838,011110100011011100
-0.00249436,011110100011011110
-0.001213835,01111010001110
0.0004433151,01111010010
-0.000581942,01111010100
-0.001008784,0111101011000
0.001163087,01111010110100
0.001305368,01111010110110
-0.0007660698,011110101110
0.0002047859,0111101100
0.000384729,01111011100
0.0004140221,01111011110
2.065811e-05,011111000
-0.000280642,011111010
-0.0003434128,0111111000
-0.001029707,0111111010000
-0.0009460129,0111111010010
0.0007111374,0111111010100
-0.002226538,011111101011000000
0.002075357,011111101011000010
0.002142312,011111101011000100
0.002184159,011111101011000110
0.002234376,011111101011001000
0.00224693,011111101011001010
0.0022553,011111101011001100
0.002288777,011111101011001110
-0.001728556,011111101011010
-0.001686709,011111101011100
-0.001661601,011111101011110
0.0003470665,01111110110
-0.0008623184,0111111100000
0.0008324943,0111111100010
-0.001423071,011111110010000
0.001548082,011111110010010
0.0016527,011111110010100
0.001694547,011111110010110
-0.0009627518,0111111100110
-0.0005610184,01111111010
-0.0004229225,0111111110
-0.0002848267,100000000
0.0001545692,100000010
-0.0005693878,10000010000
0.0004223915,10000010010
0.0005981498,100000101000
-0.001310084,10000010101000
0.000958036,10000010101010
0.0010501,10000010101100
0.001075208,10000010101110
0.0004767929,100000101100
0.001125425,10000010111000
-0.001255682,10000010111010
0.001020807,10000010111100
0.001225858,10000010111110
-0.0002011322,100000110
-0.0004271072,1000010000
-0.0003308586,1000010010
6.250534e-05,100001010
-0.0001383614,10000110
0.0001461998,100010000
-0.0002722725,100010010
-4.450232e-06,100010100
4.576644e-05,100010110
0.001309553,100011000000000
0.001435094,100011000000010
0.001610852,100011000000100
-0.002067519,1000110000001100
-0.001988009,1000110000001110
-0.001858282,1000110000010000
-0.001837359,1000110000010010
0.001912152,1000110000010100
0.001962369,1000110000010110
0.0009705902,10001100000110
-0.0008372101,1000110000100
-0.0009878601,1000110000110
0.0004893471,100011000100
0.0005019013,100011000110
0.0002968498,1000110010
3.321227e-05,100011010
0.0008743416,1000111000000
0.002046064,1000111000010000
0.002083726,1000111000010010
-0.001582091,100011100001010
-0.001326823,10001110000110
-0.0006530823,100011100010
0.000430761,10001110010
0.0006274429,100011101000
0.0008199402,1000111010100
0.0008115707,1000111010110
0.0004182068,10001110110
0.0001420151,100011110
-0.0001299919,10010000
0.0002884804,1001001000
-0.0004019989,1001001010
-0.0002136864,100100110
-0.000188578,100101000
8.103937e-06,100101010
-0.0001258072,10010110
-0.001096663,10011000000000
-0.001410517,100110000000100
0.001242597,100110000000110
0.0008576027,1001100000010
0.0008617874,1001100000100
0.0009831444,10011000001100
0.001146349,10011000001110
0.001213304,10011000010000
0.001631776,100110000100100
0.001204935,100110000100110
-0.0009836754,1001100001010
-0.0007409615,100110000110
-0.0005568336,10011000100
0.0008450485,1001100011000
-0.001059,10011000110100
0.001250967,10011000110110
0.00141417,100110001110000
0.001740579,100110001110010
0.001891229,1001100011101000
0.001916337,1001100011101010
0.001987477,1001100011101100
0.001991662,1001100011101110
0.002033509,1001100011110000
-0.001950346,1001100011110010
-0.001946162,1001100011110100
-0.001816435,1001100011110110
-0.001615569,1001100011111000
0.00186612,1001100011111010
0.001870305,1001100011111100
0.001887044,1001100011111110
-0.000460585,10011001000
-0.003561465,10011001010000000
-0.00348614,10011001010000010
-0.003134623,10011001010000100
-0.003109515,10011001010000110
-0.003067667,10011001010001000
-0.002808215,10011001010001010
-0.00265338,10011001010001100
-0.002649195,10011001010001110
-0.002636641,10011001010010000
-0.002582239,10011001010010010
-0.002548762,10011001010010100
-0.002506915,10011001010010110
-0.002481806,10011001010011000
-0.002444144,10011001010011010
-0.002431589,10011001010011100
-0.002427405,10011001010011110
-0.002381373,10011001010100000
-0.002364634,10011001010100010
-0.002339526,10011001010100100
-0.002335341,10011001010100110
-0.002314417,10011001010101000
-0.002255831,10011001010101010
-0.002247462,10011001010101100
-0.002218169,10011001010101110
-0.002213984,10011001010110000
-0.002209799,10011001010110010
-0.002188876,10011001010110100
-0.002176321,10011001010110110
-0.002038226,10011001010111000
-0.002034041,10011001010111010
-0.002008932,10011001010111100
-0.001954531,10011001010111110
-0.0007535156,100110010110
0.0002842956,1001100110
-0.0002680878,100110100
0.0001922317,1001101100
-0.0003978142,1001101110
-0.0001006989,10011100
-0.001941977,10011110000000000
0.00202514,10011110000000010
0.002041879,10011110000000100
0.002087911,10011110000000110
0.002092096,10011110000001000
0.002226007,10011110000001010
0.002242746,10011110000001100
0.002280408,10011110000001110
-0.001192912,10011110000010
-0.001121771,10011110000100
0.001209119,10011110000110
-0.001021338,1001111000100
0.002368287,10011110001100000
0.002665403,10011110001100010
0.003058766,10011110001100100
0.003606965,10011110001100110
-0.001397963,100111100011010
-0.001243128,10011110001110
-0.0004354767,10011110010
-0.0007367767,100111101000
-0.0007618851,100111101010
-0.001025523,1001111011000
0.0009454819,10011110110100
0.001008253,10011110110110
0.001184011,10011110111000
0.001301183,10011110111010
0.001359769,100111101111000
0.001368139,100111101111010
0.001677808,100111101111100
-0.001736926,100111101111110
-0.0007744392,100111110000
0.000610704,100111110010
0.0005897804,100111110100
0.001087762,10011111011000
0.001267706,10011111011010
-0.0009585671,1001111101110
0.0002759262,1001111110
-8.814469e-05,10100000
-9.232941e-05,10100010
-0.0002597183,101001000
0.0001294609,101001010
-4.629746e-05,10100110
-3.792801e-05,10101000
0.0004014679,10101010000
-0.0006405281,101010100100
0.0007990166,1010101001100
0.00128026,10101010011100
-0.001351931,10101010011110
0.0004642387,101010101000
-0.0007995476,1010101010100
0.0008492332,1010101010110
-0.001339377,10101010110000
0.001276075,10101010110010
-0.001640677,101010101101000
-0.001473288,101010101101010
0.001384878,101010101101100
0.001476941,101010101101110
0.001506234,101010101110000
-0.002205614,1010101011100100
0.001581559,1010101011100110
0.001698732,1010101011101000
0.00172384,1010101011101010
0.001736394,1010101011101100
0.001799165,1010101011101110
0.0008241249,1010101011110
0.0001336456,101010110
-0.0001174378,10101100
-0.0001048836,10101110
-3.374329e-05,10110000
0.000263372,1011001000
0.0003219582,10110010100
0.0005772263,101100101100
0.001807534,1011001011100000
0.001853566,1011001011100010
0.001979108,1011001011100100
0.002330625,101100101110011000
-0.006164362,101100101110011010
-0.00347777,10110010111001110
0.001158903,10110010111010
-0.001314268,10110010111100
-0.001301714,10110010111110
-0.0003057503,1011001100
-0.0003894447,1011001110
-7.559052e-05,10110100
-5.048218e-05,10110110
-0.000113253,10111000
-5.885163e-05,10111010
-0.0005400947,10111100000
-0.000975306,1011110001000
-0.001284975,10111100010100
-0.001619753,101111000101100
-0.00159883,101111000101110
-0.001012968,1011110001100
0.001481126,101111000111000
0.001522973,101111000111010
-0.00120965,10111100011110
-0.00038526,1011110010
0.0003345123,10111101000
0.0004056526,10111101010
0.0005730416,101111011000
-0.0009334587,1011110110100
-0.0009083504,1011110110110
-0.0005442795,10111101110
-6.722107e-05,10111110
-7.977524e-05,11000000
0.0001210915,110000100
0.00112124,11000011000000
0.001150533,11000011000010
0.00157319,110000110001000
-0.001607199,110000110001010
-0.00128916,11000011000110
-0.0009920448,11000011001000
0.0009203735,11000011001010
-0.001594645,110000110011000
0.001192381,110000110011010
0.001296999,110000110011100
0.001527158,110000110011110
0.001539712,110000110100000
-0.001937792,1100001101000100
-0.001841544,1100001101000110
-0.001782957,1100001101001000
-0.001753664,1100001101001010
-0.001577906,1100001101001100
0.001673623,1100001101001110
0.001711286,1100001101010000
0.001761502,1100001101010010
0.001849382,1100001101010100
-0.003473585,11000011010101100
-0.002958865,11000011010101110
-0.002766367,11000011010110000
-0.002732889,11000011010110010
-0.002674303,11000011010110100
-0.002523653,11000011010110110
-0.002477621,11000011010111000
-0.002465067,11000011010111010
-0.002406481,11000011010111100
-0.002368819,11000011010111110
-0.002285124,11000011011000000
-0.002276755,11000011011000010
-0.002251646,11000011011000100
-0.002239092,11000011011000110
-0.002155398,11000011011001000
-0.002142844,11000011011001010
-0.00213029,11000011011001100
-0.002126105,11000011011001110
-0.002117735,11000011011010000
-0.00204241,11000011011010010
-0.002029856,11000011011010100
-0.001992194,11000011011010110
-0.00197964,11000011011011000
-0.001929423,11000011011011010
0.001828458,11000011011011100
0.002000032,11000011011011110
0.002012586,11000011011100000
0.002020955,11000011011100010
0.002062802,11000011011100100
0.002079541,11000011011100110
0.002113019,11000011011101000
0.002163236,11000011011101010
0.002171605,11000011011101100
0.002334809,11000011011101110
0.002431058,11000011011110000
0.002460351,11000011011110010
-0.006068114,110000110111101000
-0.003992491,110000110111101010
-0.003912982,110000110111101100
-0.003875319,110000110111101110
-0.003833472,110000110111110000
-0.00378744,110000110111110010
-0.003753962,110000110111110100
-0.003724669,110000110111110110
-0.00370793,110000110111111000
-0.003682822,110000110111111010
-0.003670268,110000110111111100
-0.003661898,110000110111111110
0.0002717415,1100001110
-2.537385e-05,11000100
-6.303635e-05,11000110
-0.003649344,110010000000000000
-0.003624236,110010000000000010
-0.003590758,110010000000000100
-0.003586573,110010000000000110
-0.00355728,110010000000001000
-0.003536356,110010000000001010
-0.003523802,110010000000001100
-0.003373152,110010000000001110
-0.003348044,110010000000010000
-0.00333549,110010000000010010
-0.003314566,110010000000010100
-0.003302012,110010000000010110
-0.003293643,110010000000011000
-0.003285273,110010000000011010
-0.003272719,110010000000011100
-0.003235056,110010000000011110
-0.003214133,110010000000100000
-0.003205763,110010000000100010
-0.003193209,110010000000100100
-0.003180655,110010000000100110
-0.003163916,110010000000101000
-0.00309696,110010000000101010
-0.003076037,110010000000101100
-0.003050928,110010000000101110
-0.003046744,110010000000110000
-0.003009081,110010000000110010
-0.002950495,110010000000110100
-0.002942126,110010000000110110
-0.002912833,110010000000111000
-0.002887724,110010000000111010
-0.00288354,110010000000111100
-0.002870986,110010000000111110
-0.002866801,110010000001000000
-0.002854247,110010000001000010
-0.002845877,110010000001000100
-0.002829138,110010000001000110
-0.002787291,110010000001001000
-0.002774737,110010000001001010
-0.002749628,110010000001001100
-0.002745444,110010000001001110
-0.002741259,110010000001010000
-0.002657565,110010000001010010
-0.00264501,110010000001010100
-0.002607348,110010000001010110
-0.00257387,110010000001011000
-0.002552947,110010000001011010
-0.002536208,110010000001011100
-0.002519469,110010000001011110
-0.00250273,110010000001100000
-0.002360449,110010000001100010
-0.002134474,110010000001100100
0.002066987,110010000001100110
0.002292962,110010000001101000
0.002322255,110010000001101010
0.002338994,110010000001101100
0.002364103,110010000001101110
0.00239758,110010000001110000
0.002418504,110010000001110010
0.002502198,110010000001110100
0.002514753,110010000001110110
0.002518937,110010000001111000
0.002531491,110010000001111010
0.002577523,110010000001111100
0.002648664,110010000001111110
0.002732358,110010000010000000
0.002736543,110010000010000010
0.002744912,110010000010000100
0.002753282,110010000010000110
0.002828607,110010000010001000
0.002874639,110010000010001010
0.002949964,110010000010001100
0.002966703,110010000010001110
0.003083875,110010000010010000
0.003096429,110010000010010010
0.003113168,110010000010010100
0.00338099,110010000010010110
0.003498162,110010000010011000
0.003569303,110010000010011010
0.003632074,110010000010011100
0.003694844,110010000010011110
-0.00626898,1100100000101000000
-0.006252241,1100100000101000010
-0.006210394,1100100000101000100
-0.006189471,1100100000101000110
-0.006181101,1100100000101001000
-0.006155993,1100100000101001010
-0.006114146,1100100000101001100
-0.006105776,1100100000101001110
-0.006097407,1100100000101010000
-0.006059744,1100100000101010010
-0.00604719,1100100000101010100
-0.006043005,1100100000101010110
-0.005955126,1100100000101011000
-0.005950942,1100100000101011010
-0.005938387,1100100000101011100
-0.005934203,1100100000101011110
-0.005925833,1100100000101100000
-0.005783553,1100100000101100010
-0.005658011,1100100000101100100
-0.005616164,1100100000101100110
-0.005611979,1100100000101101000
-0.005473883,1100100000101101010
-0.005402743,1100100000101101100
-0.005331602,1100100000101101110
-0.005298125,1100100000101110000
-0.005247908,1100100000101110010
-0.00521443,1100100000101110100
-0.005185137,1100100000101110110
-0.005134921,1100100000101111000
-0.005118181,1100100000101111010
-0.004975901,1100100000101111100
-0.004967532,1100100000101111110
-0.004946608,1100100000110000000
-0.004892207,1100100000110000010
-0.004888022,1100100000110000100
-0.004816881,1100100000110000110
-0.004808512,1100100000110001000
-0.004775034,1100100000110001010
-0.004766665,1100100000110001100
-0.004758296,1100100000110001110
-0.004733187,1100100000110010000
-0.004649492,1100100000110010010
-0.004636939,1100100000110010100
-0.004616015,1100100000110010110
-0.004586722,1100100000110011000
-0.00454069,1100100000110011010
-0.004456996,1100100000110011100
-0.004419333,1100100000110011110
-0.004364931,1100100000110100000
-0.004352377,1100100000110100010
-0.004327269,1100100000110100100
-0.004306345,1100100000110100110
-0.004277052,1100100000110101000
-0.004272867,1100100000110101010
-0.004260313,1100100000110101100
-0.004226835,1100100000110101110
-0.004218466,1100100000110110000
-0.004210097,1100100000110110010
-0.004201727,1100100000110110100
-0.004184988,1100100000110110110
-0.004164065,1100100000110111000
-0.004092924,1100100000110111010
-0.004076186,1100100000110111100
-0.004072001,1100100000110111110
-0.004030154,1100100000111000000
-0.004017599,1100100000111000010
-0.00400923,1100100000111000100
-0.003988307,1100100000111000110
-0.003963198,1100100000111001000
-0.003942274,1100100000111001010
-0.003925536,1100100000111001100
-0.003904612,1100100000111001110
-0.003900427,1100100000111010000
-0.00386695,1100100000111010010
-0.003862765,1100100000111010100
-0.003850211,1100100000111010110
-0.003816733,1100100000111011000
-0.003762331,1100100000111011010
-0.003758147,1100100000111011100
-0.003737223,1100100000111011110
-0.003712115,1100100000111100000
-0.003703745,1100100000111100010
-0.003699561,1100100000111100100
-0.003548911,1100100000111100110
-0.003511248,1100100000111101000
-0.003456847,1100100000111101010
-0.003410815,1100100000111101100
-0.00332712,1100100000111101110
-0.003289458,1100100000111110000
-0.003281088,1100100000111110010
-0.003230872,1100100000111110100
-0.003218317,1100100000111110110
-0.003101145,1100100000111111000
-0.003088591,1100100000111111010
-0.00303419,1100100000111111100
-0.003021635,1100100000111111110
-0.002996527,1100100001000000000
-0.002975604,1100100001000000010
-0.00295468,1100100001000000100
-0.002921202,1100100001000000110
-0.002879355,1100100001000001000
-0.002837508,1100100001000001010
-0.002812399,1100100001000001100
-0.002569685,1100100001000001110
-0.002448328,1100100001000010000
0.00216742,1100100001000010010
0.002284593,1100100001000010100
0.002309701,1100100001000010110
0.002385026,1100100001000011000
0.002401765,1100100001000011010
0.002472905,1100100001000011100
0.002602632,1100100001000011110
0.002611001,1100100001000100000
0.002673772,1100100001000100010
0.002686326,1100100001000100100
0.002715619,1100100001000100110
0.002765836,1100100001000101000
0.00278676,1100100001000101010
0.002811868,1100100001000101100
0.002816053,1100100001000101110
0.002820237,1100100001000110000
0.002832792,1100100001000110010
0.002883008,1100100001000110100
0.002887193,1100100001000110110
0.002891378,1100100001000111000
0.002920671,1100100001000111010
0.002941594,1100100001000111100
0.002962518,1100100001000111110
0.002991811,1100100001001000000
0.003033658,1100100001001000010
0.003046212,1100100001001000100
0.003050397,1100100001001000110
0.003062951,1100100001001001000
0.003067136,1100100001001001010
0.00308806,1100100001001001100
0.003104798,1100100001001001110
0.003184308,1100100001001010000
0.003188493,1100100001001010010
0.003201047,1100100001001010100
0.003213601,1100100001001010110
0.003217786,1100100001001011000
0.003226155,1100100001001011010
0.003272187,1100100001001011100
0.003276372,1100100001001011110
0.003322404,1100100001001100000
0.003339143,1100100001001100010
0.003372621,1100100001001100100
0.003385175,1100100001001100110
0.003422837,1100100001001101000
0.003464685,1100100001001101010
0.003477239,1100100001001101100
0.003527455,1100100001001101110
0.003560933,1100100001001110000
0.003573487,1100100001001110010
0.00360278,1100100001001110100
0.00361115,1100100001001110110
0.003665551,1100100001001111000
0.003699029,1100100001001111010
0.003736692,1100100001001111100
0.003757615,1100100001001111110
